image filename;Area;Mean red;StdDev red;Mode red;Min red;Max min;Perim.;Circ.;Feret;IntDen;Median red;Skew red;Kurt red;RawIntDen red;MinFeret;AR;Solidity;Mean blue;Mean green;StDev blue;StdDev green;Mode blue;Mode green;Min blue;Min green;Max blue;Max green;Median blue;Median green;Skew blue;Skew green;Kurt blue;Kurt green;Class
95-8-22-3_12_1.jpg ;36857;135.226;37.177;167;59;218;727.897;0.874;227.317;4984043;151;-0.476;-1.192;4984043;204.0;1.087;0.989;131.564;63.816;18.687;36.998;147;13;81;5;192;165;134;72;-0.108;0.062;-0.859;-0.996;Neutrophil
95-8-22-4_63_1.jpg ;47122;148.42;18.865;156;99;205;824.164;0.872;281.187;6993835;151;-0.021;-0.437;6993835;221.0;1.254;0.991;119.349;69.432;13.271;33.107;115;82;89;7;176;162;117;78;1.063;-0.004;1.157;-0.907;Eosinophil
95-5-10-1_54_2.jpg ;26439;109.344;61.208;23;17;226;618.014;0.87;211.192;2890959;131;-0.168;-1.521;2890959;164.51;1.249;0.989;123.398;64.403;32.284;46.64;77;8;71;0;207;188;133;72;-0.073;0.282;-1.319;-1.034;Neutrophil
95-8-10-1_798_1.jpg ;29741;172.075;21.881;157;131;246;761.813;0.644;274.614;5117686;165;0.826;-0.294;5117686;157.227;1.669;0.926;128.072;64.531;19.435;41.859;112;32;88;8;200;173;122;45;0.719;0.967;-0.368;-0.542;Monocyte
95-9-4-4_104_1.jpg ;23849;108.475;46.084;45;36;191;615.453;0.791;194.003;2587029;110;-0.028;-1.555;2587029;169.462;1.06;0.956;109.474;51.205;19.139;37.902;92;11;55;1;162;135;109;46;0.094;0.248;-1.109;-1.486;Neutrophil
95-8-8-2_344_1.jpg ;38676;143.948;17.459;136;108;208;771.335;0.817;260.409;5567341;139;1.147;0.945;5567341;205.461;1.186;0.978;140.043;55.441;10.532;26.371;131;41;117;22;185;158;138;46;0.823;1.682;0.495;2.265;Monocyte
95-8-12-4_121_2.jpg ;173695;192.396;45.127;223;41;230;4111.753;0.129;813.173;33418184;219;-1.736;2.338;33418184;575.0;1.228;0.525;160.432;155.151;26.19;53.14;183;195;70;0;199;200;173;186;-1.136;-1.46;0.402;1.333;Neutrophil
95-9-4-5_79_1.jpg ;22336;100.597;40.182;76;31;222;565.813;0.877;172.905;2246939;83;0.83;-0.401;2246939;166.544;1.021;0.987;114.319;39.583;23.822;43.32;95;10;77;0;182;181;106;16;0.779;1.309;-0.528;0.312;Lymphocyte
95-8-10-1_843_1.jpg ;44107;155.889;38.349;184;69;230;793.678;0.88;243.115;6875797;170;-0.557;-1.051;6875797;229.523;1.045;0.991;119.635;76.362;19.838;45.183;136;7;66;0;170;163;123;93;-0.208;-0.352;-1.078;-1.373;Neutrophil
95-8-3-1_112_3.jpg ;9295;123.631;38.999;92;69;220;410.049;0.695;159.615;1149154;110;0.611;-0.96;1149154;72.62;2.168;0.971;117.312;49.056;20.483;43.45;103;18;85;2;183;159;110;28;0.884;0.972;-0.247;-0.519;Neutrophil
95-8-24-1_14_4.jpg ;36453;150.97;47.063;176;55;238;757.394;0.799;267.571;5503294;171;-0.513;-1.205;5503294;185.008;1.431;0.981;114.406;63.567;21.681;41.388;88;10;60;0;180;170;117;71;-0.004;0.061;-1.001;-1.124;Neutrophil
95-5-4-1_132_1.jpg ;79624;171.838;17.815;189;102;229;1094.354;0.835;350.704;13682402;172;-0.213;-0.601;13682402;299.106;1.108;0.979;134.956;95.229;10.602;32.706;146;127;86;26;182;180;135;94;-0.296;0.043;-0.294;-1.487;Monocyte
95-8-24-2_80_1.jpg ;41743;168.839;41.367;202;71;226;786.181;0.849;247.752;7047855;191;-0.67;-1.193;7047855;226.863;1.061;0.982;124.618;86.831;20.543;51.256;139;11;65;1;178;158;131;114;-0.433;-0.544;-1.032;-1.442;Neutrophil
95-8-10-1_862_1.jpg ;48503;159.279;38.131;184;77;224;823.051;0.9;259.046;7725532;175;-0.714;-0.934;7725532;237.685;1.081;0.992;114.808;83.126;20.475;45.999;130;12;68;1;164;164;119;102;-0.353;-0.516;-1.014;-1.232;Neutrophil
95-8-8-3_62_2.jpg ;182809;204.379;32.388;225;72;237;5143.556;0.087;813.173;37362242;216;-1.975;3.272;37362242;575.0;1.157;0.553;164.807;156.57;17.814;46.165;175;194;99;7;193;203;170;173;-1.318;-1.898;1.273;2.795;Neutrophil
95-8-13-3_26_1.jpg ;24659;110.975;29.078;84;75;212;598.34;0.866;190.276;2736536;100;1.192;0.29;2736536;166.877;1.112;0.985;109.64;33.87;18.817;34.013;92;11;84;4;171;165;103;18;1.031;1.571;0.079;1.229;Lymphocyte
95-8-24-1_14_2.jpg ;35370;130.313;35.927;99;84;218;706.423;0.891;227.431;4609178;114;0.758;-0.981;4609178;200.675;1.118;0.99;114.801;42.783;24.249;44.081;92;10;73;0;180;161;106;17;0.612;0.946;-1.01;-0.699;Lymphocyte
95-8-13-4_430_3.jpg ;47962;134.303;47.398;63;46;222;830.205;0.874;267.421;6441429;153;-0.402;-1.352;6441429;235.839;1.113;0.988;125.493;73.694;22.106;48.568;98;10;76;0;194;173;128;86;0.031;-0.096;-0.973;-1.376;Neutrophil
95-5-10-1_893_1.jpg ;15356;93.887;29.246;84;54;210;472.357;0.865;155.242;1441732;85;1.654;2.679;1441732;130.586;1.123;0.983;97.94;30.21;18.118;34.279;88;12;74;0;195;170;92;15;2.008;2.027;4.241;3.448;Lymphocyte
95-8-27-1_159_1.jpg ;175169;216.849;24.216;227;115;243;5794.589;0.066;813.173;37985251;227;-2.301;4.201;37985251;575.0;1.127;0.53;181.385;182.269;17.772;47.394;193;208;112;11;213;217;187;200;-1.813;-2.415;2.567;4.724;Eosinophil
95-8-13-4_452_3.jpg ;66780;168.124;38.794;196;83;238;990.288;0.856;311.853;11227316;187;-0.324;-1.441;11227316;280.294;1.079;0.991;139.597;94.201;23.98;56.923;154;133;88;4;188;188;147;118;-0.283;-0.187;-1.271;-1.631;Monocyte
95-5-10-1_140_4.jpg ;19706;87.776;63.251;21;16;242;524.558;0.9;166.433;1729713;63;0.705;-0.856;1729713;154.0;1.059;0.989;107.115;41.884;34.231;46.776;71;6;63;0;206;210;95;18;0.764;1.409;-0.556;0.923;Neutrophil
95-5-10-1_223_1.jpg ;139980;227.839;19.907;235;73;255;5711.462;0.054;813.173;31892916;234;-3.073;10.927;31892916;575.0;1.106;0.423;196.596;197.646;14.943;27.952;206;209;99;13;234;229;202;209;-2.257;-2.237;5.092;4.696;Neutrophil
95-8-20-2_203_2.jpg ;179877;204.109;20.243;212;92;223;6172.479;0.059;813.173;36714474;210;-3.666;13.844;36714474;575.0;1.02;0.544;164.658;168.099;13.642;30.143;169;180;85;12;189;190;168;178;-2.632;-3.597;7.778;12.989;Neutrophil
95-8-8-1_411_1.jpg ;31178;137.319;53.139;184;51;217;664.666;0.887;212.398;4281341;168;-0.332;-1.641;4281341;189.973;1.063;0.986;119.095;71.657;24.944;51.218;85;8;62;0;181;167;129;100;-0.289;-0.179;-1.429;-1.685;Neutrophil
95-8-10-1_171_1.jpg ;50542;162.229;33.796;188;92;225;860.489;0.858;274.142;8199392;177;-0.479;-1.288;8199392;246.925;1.079;0.988;121.931;82.625;14.995;44.592;131;16;77;5;166;167;123;100;-0.026;-0.329;-0.861;-1.427;Neutrophil
95-8-8-1_408_1.jpg ;41257;138.81;55.331;189;41;207;772.063;0.87;248.129;5726895;171;-0.437;-1.531;5726895;215.007;1.123;0.985;135.21;89.857;22.151;58.597;153;145;84;1;186;164;143;121;-0.391;-0.333;-1.239;-1.677;Neutrophil
95-5-10-1_370_1.jpg ;23109;123.583;29.611;114;68;239;596.5;0.816;201.487;2855880;114;1.142;0.994;2855880;150.484;1.387;0.964;115.802;34.961;19.644;35.305;98;14;88;4;208;192;110;19;1.542;2.042;2.212;3.65;Lymphocyte
95-8-3-1_88_1.jpg ;46959;142.629;43.272;182;58;211;825.294;0.866;260.277;6697704;159;-0.454;-1.319;6697704;235.899;1.086;0.988;126.378;79.087;19.385;49.517;102;14;76;0;179;169;129;97;-0.152;-0.263;-1.18;-1.558;Neutrophil
95-8-8-3_147_2.jpg ;26075;136.041;26.974;133;86;226;615.127;0.866;189.621;3547275;129;1.183;0.78;3547275;180.167;1.019;0.987;120.475;44.836;17.613;37.865;114;27;78;5;177;181;115;29;1.131;1.642;0.51;1.476;Lymphocyte
95-8-27-1_209_3.jpg ;22889;165.842;20.314;182;120;219;624.541;0.737;223.895;3795961;170;-0.294;-0.874;3795961;142.445;1.697;0.934;135.723;87.156;13.187;41.816;140;106;109;13;188;172;136;103;0.342;-0.486;-0.2;-1.113;Eosinophil
95-5-10-1_336_2.jpg ;42649;151.015;55.284;194;40;224;790.365;0.858;260.634;6440646;179;-0.677;-1.214;6440646;214.96;1.178;0.983;125.023;84.035;28.677;52.018;143;10;63;2;179;174;135;103;-0.54;-0.412;-1.105;-1.402;Neutrophil
95-8-27-1_107_6.jpg ;14421;177.076;17.412;185;140;228;515.161;0.683;181.571;2553613;179;0.024;-0.599;2553613;124.906;1.283;0.923;135.005;84.611;13.42;41.152;140;118;107;20;189;170;134;96;0.559;-0.068;-0.035;-1.442;Eosinophil
95-8-10-1_328_2.jpg ;19803;132.378;29.193;110;89;217;531.671;0.88;178.732;2621489;120;0.803;-0.641;2621489;149.492;1.175;0.988;115.124;50.446;19.111;42.594;102;18;84;5;183;163;108;27;0.794;0.902;-0.216;-0.681;Lymphocyte
95-8-10-1_1027_2.jpg ;38333;156.031;18.329;156;122;241;775.335;0.801;273.247;5981128;153;1.228;2.149;5981128;184.957;1.493;0.982;117.336;48.792;14.236;26.138;114;43;90;11;186;167;115;42;1.346;1.609;2.771;2.463;Monocyte
95-8-10-1_591_1.jpg ;31410;128.763;32.921;97;69;207;663.21;0.897;208.806;4044448;117;0.253;-1.365;4044448;190.212;1.078;0.989;131.58;67.999;20.989;50.305;112;14;90;6;183;174;131;46;0.093;0.281;-1.44;-1.593;Lymphocyte
95-8-10-1_664_2.jpg ;47527;136.949;25.928;109;86;208;816.406;0.896;254.692;6508793;132;0.264;-1.228;6508793;239.571;1.047;0.992;130.363;65.551;17.906;42.632;151;25;95;7;178;169;128;48;0.11;0.319;-1.323;-1.471;Lymphocyte
95-8-1-1_122_1.jpg ;40575;141.601;39.877;102;63;223;794.014;0.809;265.505;5745456;152;-0.154;-1.26;5745456;208.0;1.155;0.979;122.01;70.881;19.79;45.872;101;12;80;0;175;175;122;82;0.197;0.059;-0.943;-1.262;Neutrophil
95-8-3-1_457_1.jpg ;56678;167.832;40.745;195;58;217;918.264;0.845;290.172;9512368;187;-1.2;-0.01;9512368;255.414;1.085;0.988;143.403;114.073;20.559;51.227;159;151;87;4;181;182;152;140;-0.943;-0.96;-0.402;-0.665;Neutrophil
95-9-1-2_104_1.jpg ;18818;127.412;10.706;134;94;178;548.032;0.787;186.51;2397646;128;0.38;1.02;2397646;127.19;1.451;0.959;113.093;46.366;7.305;21.105;114;27;96;14;159;113;112;41;1.19;0.457;2.979;-0.995;Eosinophil
95-8-20-2_42_1.jpg ;48467;163.342;39.429;196;77;222;832.264;0.879;259.788;7916687;181;-0.751;-0.934;7916687;242.31;1.06;0.989;143.264;105.871;18.819;50.598;160;148;91;9;187;186;149;129;-0.496;-0.637;-0.907;-1.116;Neutrophil
95-8-24-2_14_3.jpg ;33938;146.036;39.072;174;68;215;692.624;0.889;226.566;4956169;164;-0.476;-1.342;4956169;193.771;1.172;0.99;112.931;58.85;17.461;36.767;121;8;62;0;172;148;115;71;-0.007;-0.172;-0.803;-1.389;Neutrophil
95-8-5-1_64_1.jpg ;12012;152.541;36.197;122;68;242;453.747;0.733;148.923;1832323;150;0.007;-0.686;1832323;122.744;1.215;0.949;133.178;67.049;17.795;43.624;115;23;96;8;187;177;131;55;0.323;0.59;-0.663;-0.959;Neutrophil
95-8-10-1_908_1.jpg ;19516;148.197;14.122;137;115;202;541.269;0.837;168.36;2892205;146;0.842;0.674;2892205;154.484;1.009;0.98;125.826;51.818;12.34;25.081;125;34;97;12;176;148;124;45;0.842;1.633;0.915;2.23;Monocyte
95-8-12-4_19_1.jpg ;34800;130.837;26.238;138;80;204;879.519;0.565;291.046;4553112;136;-0.127;-0.551;4553112;177.33;1.824;0.831;114.534;62.875;15.247;33.08;110;71;83;5;175;161;113;70;0.872;0.029;0.879;-0.505;Eosinophil
95-8-8-2_128_2.jpg ;141815;208.722;37.63;231;68;244;5306.114;0.063;813.173;29599917;229;-1.836;2.647;29599917;575.0;1.385;0.429;169.812;168.487;21.2;51.147;187;202;84;6;208;212;179;198;-1.252;-1.609;0.653;1.743;Neutrophil
95-8-8-1_595_2.jpg ;47271;145.283;45.656;177;56;220;814.708;0.895;251.909;6867677;168;-0.53;-1.307;6867677;242.817;1.031;0.992;128.502;78.544;23.504;48.188;145;9;81;1;181;172;136;99;-0.378;-0.329;-1.115;-1.417;Neutrophil
95-8-13-5_71_1.jpg ;184112;198.182;38.979;223;39;233;5851.293;0.068;813.173;36487703;215;-2.259;4.586;36487703;575.0;1.189;0.557;164.035;156.147;22.385;49.488;177;186;82;2;192;194;175;183;-1.669;-1.786;1.934;2.247;Neutrophil
95-9-4-5_94_1.jpg ;7320;118.277;34.323;82;78;221;334.333;0.823;114.272;865790;107;0.831;-0.494;865790;89.601;1.248;0.974;111.033;42.727;16.162;35.24;94;13;85;6;165;156;107;27;0.739;1.076;-0.361;-0.007;Neutrophil
95-8-8-1_422_1.jpg ;46990;147.807;43.607;175;59;220;812.507;0.894;253.292;6945456;168;-0.717;-1.064;6945456;238.798;1.046;0.992;124.547;81.446;19.91;46.051;138;11;73;1;173;171;130;101;-0.392;-0.508;-0.961;-1.235;Neutrophil
95-5-10-1_1005_1.jpg ;20127;94.281;52.472;39;10;218;560.683;0.805;194.18;1897600;89;0.08;-1.436;1897600;152.866;1.19;0.97;111.734;51.311;23.437;41.704;86;9;73;0;185;176;110;39;0.354;0.518;-0.777;-0.992;Neutrophil
95-8-12-2_46_1.jpg ;75923;162.305;31.521;189;98;218;1137.308;0.738;372.163;12322661;178;-0.256;-1.554;12322661;288.291;1.224;0.95;137.517;93.249;22.007;58.179;156;146;88;8;182;178;146;117;-0.291;-0.144;-1.463;-1.769;Monocyte
95-8-10-1_1124_2.jpg ;38671;165.163;35.087;191;92;237;781.955;0.795;260.017;6387012;179;-0.291;-1.354;6387012;198.279;1.257;0.975;138.703;85.999;18.066;53.614;154;23;91;6;194;181;141;111;-0.061;-0.142;-1.086;-1.695;Neutrophil
95-8-8-2_189_1.jpg ;119387;217.899;22.27;228;94;247;5438.357;0.051;813.173;26014364;228;-2.554;7.389;26014364;575.0;1.18;0.361;169.483;171.209;14.389;37.86;181;196;104;9;201;205;175;189;-1.444;-2.153;1.699;4.833;Neutrophil
95-8-8-1_555_1.jpg ;26494;108.111;34.103;85;57;203;611.127;0.891;196.987;2864298;91;0.872;-0.773;2864298;174.912;1.128;0.99;123.614;47.2;21.455;45.097;105;14;92;4;189;158;115;21;0.649;0.973;-0.944;-0.758;Lymphocyte
95-8-13-4_151_2.jpg ;36810;140.357;50.359;176;42;220;725.009;0.88;235.228;5166544;163;-0.595;-1.223;5166544;204.079;1.132;0.991;127.615;77.461;22.108;47.738;143;11;74;0;184;175;132;94;-0.25;-0.297;-0.982;-1.356;Neutrophil
95-9-4-3_22_1.jpg ;29137;149.968;45.485;162;37;221;759.838;0.634;235.357;4369605;165;-1.002;-0.239;4369605;178.456;1.514;0.845;125.41;86.568;20.993;42.137;129;88;56;0;174;170;129;94;-0.483;-0.526;-0.581;-0.645;Neutrophil
95-8-13-2_34_1.jpg ;23214;157.888;16.484;147;126;227;622.039;0.754;233.497;3665208;155;0.757;0.374;3665208;140.305;1.644;0.97;134.273;51.581;13.559;26.422;126;34;105;15;189;165;131;42;0.739;1.421;0.128;1.656;Monocyte
95-8-8-1_134_1.jpg ;28009;135.392;45.358;90;75;220;631.571;0.882;204.267;3792195;121;0.255;-1.637;3792195;175.0;1.147;0.99;120.928;62.331;27.401;60.585;88;5;83;0;183;179;111;27;0.257;0.449;-1.582;-1.574;Lymphocyte
95-8-8-1_335_1.jpg ;15650;124.277;56.148;195;44;209;544.215;0.664;211.218;1944935;116;0.059;-1.692;1944935;98.663;2.165;0.98;130.741;77.043;21.469;59.69;107;14;74;3;195;176;130;60;0.126;0.208;-1.272;-1.699;Neutrophil
95-8-13-5_63_1.jpg ;188575;186.769;39.284;202;43;226;5209.806;0.087;813.173;35220044;202;-2.14;3.83;35220044;575.0;1.099;0.57;167.79;163.299;19.196;51.054;182;194;97;4;195;203;177;191;-1.59;-1.83;1.604;2.332;Neutrophil
95-8-10-1_995_2.jpg ;23781;147.492;41.592;112;65;227;588.825;0.862;186.118;3507499;135;0.151;-1.5;3507499;156.978;1.167;0.989;122.21;63.265;24.707;57.198;98;12;79;1;197;171;115;29;0.276;0.502;-1.471;-1.514;Lymphocyte
95-8-3-1_619_3.jpg ;51941;155.932;50.792;200;24;222;869.779;0.863;272.244;8099241;177;-1.045;-0.274;8099241;244.72;1.089;0.989;139.792;101.247;19.014;51.944;150;11;91;2;180;181;145;121;-0.702;-0.723;-0.538;-0.967;Neutrophil
95-8-20-4_91_1.jpg ;31344;138.637;17.704;136;90;229;710.382;0.781;246.862;4345433;137;0.798;2.141;4345433;169.43;1.326;0.969;132.245;44.734;11.362;23.795;133;35;104;10;197;166;131;38;1.045;1.966;2.093;3.995;Lymphocyte
95-8-12-5_113_2.jpg ;48718;150.814;47.813;184;53;232;923.803;0.717;277.771;7347338;174;-0.702;-1.09;7347338;251.346;1.146;0.952;130.398;84.084;20.589;49.254;140;11;77;0;179;177;135;103;-0.271;-0.412;-1.018;-1.343;Neutrophil
95-8-10-1_721_1.jpg ;48500;144.962;38.12;175;57;202;832.566;0.879;256.603;7030659;162;-0.791;-0.822;7030659;242.0;1.023;0.992;116.519;76.953;15.538;43.162;126;110;77;0;160;153;119;94;-0.21;-0.524;-0.756;-1.216;Neutrophil
95-8-10-1_312_1.jpg ;26052;148.67;15.614;135;121;212;614.458;0.867;207.8;3873155;145;1.332;1.518;3873155;155.027;1.336;0.989;114.379;43.013;12.951;26.429;109;24;89;10;169;139;112;33;1.4;1.69;2.033;1.978;Lymphocyte
95-8-12-5_226_1.jpg ;48271;154.847;47.147;186;59;222;833.619;0.873;258.306;7474624;179;-0.771;-1.061;7474624;241.959;1.031;0.989;128.057;91.903;23.197;52.363;144;11;61;0;176;178;136;117;-0.532;-0.591;-1.088;-1.249;Neutrophil
95-8-3-2_178_2.jpg ;26007;153.21;22.886;137;115;232;615.227;0.863;204.13;3984532;146;0.854;-0.13;3984532;166.68;1.202;0.987;140.142;66.886;16.81;44.698;127;32;109;15;198;193;136;44;0.563;0.899;-0.609;-0.624;Lymphocyte
95-5-11-1_244_1.jpg ;49103;123.401;40.708;140;39;201;836.264;0.882;259.278;6059338;138;-0.681;-0.861;6059338;242.178;1.063;0.991;118.454;71.795;19.334;36.018;123;17;76;9;178;169;123;81;-0.396;-0.246;-0.654;-0.82;Neutrophil
95-8-10-1_986_1.jpg ;28489;126.806;40.882;82;42;220;643.37;0.865;214.033;3612590;133;-0.07;-1.286;3612590;169.475;1.244;0.99;103.145;58.081;24.022;41.575;77;9;49;0;176;162;103;59;0.238;0.27;-1.017;-1.208;Neutrophil
95-7-24-2_488_1.jpg ;44701;150.932;40.58;182;53;225;814.448;0.847;250.511;6746807;166;-0.734;-0.729;6746807;223.421;1.076;0.988;141.925;88.604;17.629;47.974;153;124;91;2;195;188;145;104;-0.225;-0.405;-0.884;-1.232;Neutrophil
95-8-12-4_247_1.jpg ;37870;134.332;53.227;190;54;216;744.423;0.859;242.854;5087156;155;-0.136;-1.801;5087156;209.664;1.153;0.983;120.828;76.843;25.739;58.188;150;10;60;0;190;175;127;92;-0.125;-0.069;-1.483;-1.823;Neutrophil
95-5-4-1_1_1.jpg ;23041;160.427;31.057;173;89;250;634.34;0.72;223.164;3696399;167;-0.23;-0.881;3696399;146.277;1.455;0.957;129.418;77.539;11.866;34.175;131;31;96;19;181;184;129;84;0.27;0.028;-0.34;-0.912;Neutrophil
95-8-10-1_281_1.jpg ;25359;153.947;31.886;164;87;245;691.612;0.666;249.898;3903946;159;-0.207;-0.824;3903946;160.762;1.638;0.905;127.097;80.918;14.633;40.883;111;21;94;8;183;184;126;91;0.449;-0.128;-0.215;-1.079;Eosinophil
95-8-3-2_145_1.jpg ;45089;181.289;32.073;206;102;228;815.092;0.853;260.732;8174160;197;-0.823;-0.835;8174160;226.984;1.119;0.985;150.186;114.38;15.08;50.566;161;153;101;15;191;185;155;141;-0.598;-0.695;-0.737;-1.177;Neutrophil
95-8-10-1_499_2.jpg ;15755;163.514;33.851;194;96;232;602.825;0.545;241.901;2576162;168;-0.292;-1.293;2576162;90.398;2.672;0.919;132.946;81.801;15.949;46.418;149;131;95;9;178;164;134;81;-0.005;-0.028;-1.104;-1.619;Neutrophil
95-8-12-5_72_1.jpg ;26733;113.461;44.564;81;59;219;616.583;0.884;195.256;3033143;89;0.698;-1.102;3033143;176.07;1.089;0.989;119.721;52.077;26.51;53.296;95;12;80;0;190;181;112;20;0.496;0.808;-1.037;-0.953;Lymphocyte
95-8-13-4_126_1.jpg ;34980;100.509;37.641;78;57;214;703.897;0.887;224.878;3515811;81;0.923;-0.65;3515811;198.394;1.131;0.991;118.816;41.006;23.005;40.255;99;12;85;0;182;154;110;18;0.71;1.074;-0.768;-0.396;Lymphocyte
95-8-12-4_46_3.jpg ;44519;160.916;43.375;188;72;237;807.921;0.857;265.377;7163806;179;-0.598;-1.157;7163806;221.563;1.191;0.985;133.463;87.084;21.282;49.708;150;14;79;4;190;179;139;106;-0.293;-0.44;-1.035;-1.332;Neutrophil
95-8-10-1_1259_1.jpg ;20620;151.801;43.35;194;71;223;575.772;0.782;209.955;3130143;172;-0.476;-1.42;3130143;128.513;1.64;0.971;139.086;88.42;20.588;54.214;158;146;80;4;183;181;145;114;-0.397;-0.36;-1.152;-1.587;Neutrophil
95-8-8-1_3_1.jpg ;37183;145.591;56.414;196;38;230;730.725;0.875;244.902;5413527;173;-0.504;-1.372;5413527;194.0;1.241;0.99;135.059;85.665;25.55;56.589;161;9;79;0;186;180;143;110;-0.353;-0.277;-1.27;-1.596;Neutrophil
95-8-1-1_420_2.jpg ;27484;115.423;32.969;89;65;211;624.139;0.887;195.359;3172292;106;0.822;-0.451;3172292;178.191;1.071;0.988;131.615;50.329;20.657;45.484;120;16;100;6;200;186;124;28;0.902;1.224;-0.219;0.012;Lymphocyte
95-8-13-1_34_1.jpg ;41712;149.648;26.655;134;95;216;782.708;0.856;246.337;6242133;145;0.134;-1.072;6242133;224.42;1.083;0.984;138.792;71.29;17.21;46.227;127;33;103;9;186;180;137;52;0.114;0.488;-1.03;-1.274;Monocyte
95-8-24-1_227_2.jpg ;24394;131.183;30.395;111;89;208;778.524;0.506;306.34;3200084;118;0.993;-0.455;3200084;132.213;2.384;0.863;100.627;39.43;21.331;42.369;82;9;70;0;159;152;91;16;0.8;1.222;-0.812;-0.138;Lymphocyte
95-8-13-5_67_1.jpg ;21843;120.763;55.662;55;41;236;600.701;0.761;206.39;2637834;102;0.315;-1.434;2637834;146.356;1.488;0.957;112.052;52.898;30.73;50.509;78;7;65;1;188;183;101;24;0.453;0.66;-1.211;-1.079;Neutrophil
95-8-20-1_58_2.jpg ;167415;204.034;35.194;224;71;234;4552.235;0.102;813.173;34158349;220;-2.071;3.137;34158349;575.0;1.234;0.506;173.061;162.12;21.288;51.292;186;191;87;7;204;204;182;186;-1.522;-1.925;1.402;2.338;Neutrophil
95-8-20-4_167_1.jpg ;34776;139.386;46.048;184;59;202;795.252;0.691;255.327;4847285;164;-0.37;-1.568;4847285;195.067;1.295;0.929;133.68;83.776;21.202;53.813;154;13;86;3;186;163;140;113;-0.244;-0.272;-1.331;-1.713;Neutrophil
95-5-10-1_1029_3.jpg ;23306;96.828;56.623;150;9;199;584.198;0.858;183.199;2256684;103;-0.098;-1.584;2256684;170.397;1.028;0.976;116.583;59.701;26.102;46.596;141;9;71;0;187;171;116;56;0.122;0.278;-1.184;-1.349;Neutrophil
95-8-12-5_10_2.jpg ;41141;149.183;26.666;131;84;227;830.767;0.749;313.428;6137523;145;0.694;-0.219;6137523;183.995;1.594;0.969;127.993;51.236;16.301;37.276;116;24;89;3;184;169;125;38;0.573;1.288;-0.323;0.606;Monocyte
95-8-8-1_378_1.jpg ;48878;143.104;39.604;163;52;245;959.092;0.668;368.024;6994651;157;-0.418;-1.106;6994651;191.263;1.878;0.957;124.433;70.336;17.838;44.926;130;8;82;0;194;175;127;83;-0.007;-0.092;-0.509;-1.435;Neutrophil
95-8-8-2_216_1.jpg ;20759;158.213;21.608;136;100;212;609.98;0.701;207.408;3284348;161;-0.208;-0.998;3284348;154.345;1.306;0.905;133.616;72.007;17.392;37.21;148;29;96;10;179;161;136;75;-0.048;0.07;-1.005;-1.174;Neutrophil
95-9-4-5_99_1.jpg ;220931;212.079;24.936;219;47;231;5066.796;0.108;813.173;46854728;218;-4.972;24.903;46854728;575.0;1.154;0.668;166.928;173.087;14.059;29.269;173;182;77;3;184;188;171;181;-4.271;-4.667;19.091;21.628;Neutrophil
95-8-13-5_29_1.jpg ;38844;144.065;51.127;70;47;226;774.566;0.814;244.076;5596079;162;-0.283;-1.462;5596079;219.718;1.036;0.973;131.316;76.336;24.174;53.756;102;10;82;0;184;178;133;87;0.057;0.014;-1.283;-1.526;Neutrophil
95-8-13-3_83_1.jpg ;13844;122.54;50.691;68;55;225;490.073;0.724;174.347;1696444;102;0.375;-1.485;1696444;109.67;1.578;0.973;114.138;50.332;23.859;46.008;89;9;75;2;172;162;105;22;0.433;0.644;-1.277;-1.208;Neutrophil
95-8-10-1_415_1.jpg ;23841;152.466;17.152;149;121;216;591.671;0.856;198.093;3634932;149;1.054;0.861;3634932;158.289;1.223;0.985;121.712;49.201;13.444;28.418;115;37;93;14;182;153;119;38;1.33;1.497;1.977;1.476;Lymphocyte
95-8-3-1_67_1.jpg ;188337;200.965;34.637;223;52;234;5185.622;0.088;813.173;37849234;217;-2.138;3.979;37849234;575.0;1.071;0.57;167.172;158.094;22.392;48.786;182;187;87;4;196;198;178;184;-1.567;-1.865;1.599;2.468;Neutrophil
95-5-11-1_213_1.jpg ;30154;124.27;43.308;71;55;211;663.269;0.861;211.684;3747223;141;-0.113;-1.614;3747223;189.538;1.058;0.979;119.651;70.47;19.234;41.42;92;21;83;15;188;166;124;83;-0.046;0.101;-1.157;-1.463;Neutrophil
95-8-3-1_577_1.jpg ;41206;161.841;50.186;196;43;225;773.394;0.866;240.077;6668808;189;-0.909;-0.76;6668808;221.08;1.085;0.989;142.001;104.32;19.524;55.346;156;142;81;0;193;186;148;133;-0.671;-0.696;-0.7;-1.193;Neutrophil
95-8-8-3_54_2.jpg ;142850;214.217;19.692;229;126;242;5670.607;0.056;813.173;30600920;226;-0.991;-0.121;30600920;575.0;1.163;0.432;170.132;171.43;15.569;31.36;181;196;98;47;201;209;175;191;-0.74;-0.786;-0.412;-0.837;Neutrophil
95-5-10-1_147_2.jpg ;19394;79.254;56.021;15;4;228;532.156;0.861;174.471;1537048;72;0.406;-1.04;1537048;145.664;1.171;0.988;105.405;46.182;28.525;42.886;75;8;62;3;213;187;103;32;0.583;1.163;-0.4;0.389;Neutrophil
95-8-24-2_162_1.jpg ;50052;168.269;33.782;193;98;229;847.235;0.876;267.442;8422211;184;-0.506;-1.268;8422211;245.079;1.064;0.987;118.322;82.09;17.468;45.41;130;16;69;5;166;163;121;102;-0.128;-0.361;-1.06;-1.451;Neutrophil
